date,time,location,airline_operator,flight_no,route,aircraft_type,all_aboard,passengers_aboard,crew_aboard,total_fatalities,passenger_fatalities,crew_fatalities,summary,date_time,country,city,superficie,category,brand,survivors,survival_rate,year,fatality_index
1947-01-12,01:38:00,"Near Galax, Virginia",EASTERN AIR LINES,665,"Akron, OH - Winston/Salem, NC",Douglas DC-3,19.0,16.0,3.0,18,15.0,3.0,"The aircraft flew into the ground at an altitude of 2,500 ft., 63 miles northwest of Winston-Salem. The pilot took an unapproved route and let down without having positively determined the position of the aircraft.  A contributing factor was the erroneous navigation of the pilot which on at least two occasions led him to believe that he was farther south than he actually was.",1947-01-12 01:38:00,United States,Near Galax,False,passenger,Douglas Aircraft Company,1.0,0.052631578947368474,1947,0.9473684210526315
1947-01-14,09:00:00,"Near Puebla, Mexico",MILITARY - MEXICAN AIR FORCE,,Puebla - Oaxaca,Lockheed C-60 Lodestar,21.0,17.0,4.0,21,17.0,4.0,Crashed and burned moments after takeoff. Failure of the right engine.,1947-01-14 09:00:00,Mexico,Near Puebla,False,military,Lockheed Martin,0.0,0.0,1947,1.0
1947-01-22,,"Puesto Araujo, Colombia",AVIANCA,,Bogota - Barrancabermeja,Douglas DC-3 ( C-47-DO),17.0,13.0,4.0,17,13.0,4.0,Crashed in the jungles of the Magdalena river valley. Wreckage found a week later.,,Colombia,Puesto Araujo,False,passenger,Douglas Aircraft Company,0.0,0.0,1947,1.0
1947-01-25,11:40:00,"Croydon, Surrey, England",SPENCER AIRWAYS / CESKOSLOVENSKE AEROLINIE,,Croydon - Rome - Salisbury,Douglas C-47 / Douglas DC-3,23.0,18.0,5.0,12,11.0,1.0,"Just after becoming airborne, the plane never gained altitude, overran the runway and crashed into a Ceskoslovenske Dakota. Twelve killed on the Spencer Airways none on the Ceskoslovenske. Loss of control by the captain of the Spencer Airways plane, who, when attempting to take-off a heavily loaded aircraft in poor visibility allowed it to become airborne in a semi-stalled condition.",1947-01-25 11:40:00,England,"Croydon, Surrey",False,passenger,Douglas Aircraft Company,11.0,0.4782608695652174,1947,0.5217391304347826
1947-01-25,14:00:00,"Chongqing, China",CHINA NATIONAL AVIATION CORPORATION,,Canton - Chungking - Hong Kong,Douglas DC-3,19.0,16.0,3.0,19,16.0,3.0,Crashed into mountains 120 miles south of Chunking.,1947-01-25 14:00:00,China,Chongqing,False,passenger,Douglas Aircraft Company,0.0,0.0,1947,1.0
1947-01-25,,Hong Kong,PHILIPPINE AIR LINES,,,Douglas C-47A,4.0,0.0,4.0,4,0.0,4.0,The cargo plane struck Mt. Parker on approach.,,other,Hong Kong,False,passenger,Douglas Aircraft Company,0.0,0.0,1947,1.0
1947-01-26,15:30:00,"Copenhagen, Denmark",KLM ROYAL DUTCH AIRLINES,,Kobenhavn - Stockholm,Douglas C- C47A-30DK,22.0,18.0,4.0,22,18.0,4.0,"During takeoff from Kobenhavn-Kastrup Airport, ,the aircraft rose to a height of 150 feet and then crashed to the ground in a fireball. Failure to remove the elevator locking pins prior to takeoff. Singer Grace Moore, 48, and Swedish crown prince, Gustav Adolf, 41, among those killed.",1947-01-26 15:30:00,Denmark,Copenhagen,False,passenger,Douglas Aircraft Company,0.0,0.0,1947,1.0
1947-01-28,12:00:00,"Near Hankow, China",CHINA NATIONAL AVIATION CORPORATION,,Shanghai - Hankow - Chungking,Curtiss C-46,26.0,24.0,2.0,25,23.0,2.0,Crashed while en route about 30 minutes after takeoff. A four-year-old boy survived. Fire in the left wing leading to separation of the wing.,1947-01-28 12:00:00,China,Near Hankow,False,passenger,other,1.0,0.038461538461538436,1947,0.9615384615384616
1947-02-01,18:45:00,"Near Lisbon, Portugal",AIR FRANCE,,Paris - Bordeaux - Lisbon,Douglas DC-3C,20.0,15.0,5.0,19,14.0,5.0,Crashed into Cintra mountain while on approach in poor weather condtions.,1947-02-01 18:45:00,Portugal,Near Lisbon,False,passenger,Douglas Aircraft Company,1.0,0.050000000000000044,1947,0.95
1947-02-05,,"Harrington, Delaware",INTERNATIONAL AIR FREIGHT,,"New York, NY - Raleigh, NC",Douglas DC-3,3.0,0.0,3.0,1,0.0,1.0,"The cargo plane diverted to Harrington after a No. 2 engine rpm reduction. The plane approached downwind, overshot and struck some trees. Fuel contamination.",,United States,Harrington,False,passenger,Douglas Aircraft Company,2.0,0.6666666666666667,1947,0.3333333333333333
1947-02-06,17:00:00,"Pedro Bernardo, Spain",AEROVIAS CUBA INTERNATIONAL,,Havana - Lisbon - Madrid,Douglas C-54B-15-DO,11.0,8.0,3.0,11,8.0,2.0,"Crashed in Gredos mountain range about 100 miles west of Madrid while en route and in adverse weather conditions.  The plane was named ""Ruta de Colon.""",1947-02-06 17:00:00,Spain,Pedro Bernardo,False,passenger,Douglas Aircraft Company,0.0,0.0,1947,1.0
1947-02-14,04:20:00,"Denver, Colorado",SLICK AIRWAYS,,"Omaha, NE - Denver, CO",Curtiss C-46E,2.0,0.0,2.0,2,0.0,2.0,Cargo flight. The momentary loss of control or overcontrol by the pilot at a critically low altitude in the final stages of an ILS approach. A contributing factor was the failure of the safety pilot to remain alert to the altitude of the aircraft.,1947-02-14 04:20:00,United States,Denver,False,passenger,other,0.0,0.0,1947,1.0
1947-02-15,12:18:00,"Near Bogota, Colombia",AVIANCA,,Barranquilla - Bogota,Douglas DC-4,53.0,49.0,4.0,53,49.0,4.0,"The plane crashed into Mt. El Tabalazo at 10,500 feet in fog while en route. Pilot error. Conducting the flight below a safe altitude and off the designated airway.",1947-02-15 12:18:00,Colombia,Near Bogota,False,passenger,Douglas Aircraft Company,0.0,0.0,1947,1.0
1947-02-15,09:30:00,"Off Terracina, Italy",MILITARY - CORRIERI AEREI MILITARI,,Rome - Cairo,Savoia-Marchetti SM-95,16.0,10.0,6.0,16,10.0,6.0,Disappeared and crashed into the ocean just off the coast of Terracina in clear weather. On board were an Egyptian Princess and her court. The cause remains unknown although sabotage is a possibility.,1947-02-15 09:30:00,Italy,Off Terracina,False,military,other,0.0,0.0,1947,1.0
1947-02-21,16:00:00,"Chungking, China",MILITARY - CHINESE AIR FORCE,,Sichang - Chungking,Douglas C-47,21.0,17.0,4.0,21,17.0,,Crashed while attempting to land. Ran into heavy icing. One wing broke off.,1947-02-21 16:00:00,China,Chungking,False,military,Douglas Aircraft Company,0.0,0.0,1947,1.0
1947-02-26,,"China Sea, Pacific Ocean",MILITARY - ROYAL AIR FORCE,,Singapore - Siagon,Douglas C-47B,12.0,9.0,3.0,12,9.0,3.0,Disappeared while en route. Never found.,,China,China Sea,True,military,Douglas Aircraft Company,0.0,0.0,1947,1.0
1947-03-05,09:53:00,"Near Georgia, USSR",AEROFLOT,,Tbilisi - Moscow - Vnoukovo,Doublas C-47,23.0,19.0,4.0,23,19.0,4.0,"Crashed in the Cacasus mountains,Nizhnesvanetsky Range, while en route. Pilot error. Pilot in command changed the route of flight",1947-03-05 09:53:00,United States,Near Georgia,False,passenger,other,0.0,0.0,1947,1.0
1947-03-08,,"L'isola di Ischia, Italy",MILITARY - ROYAL AIR FORCE,,Hassani - Rome - Northolt,Douglas C-47B,13.0,10.0,3.0,13,10.0,3.0,"Due to low visibility, the crew did not realize they were off course when the aircraft hit the slope of Mt Epomeo on Ischia Island.",,Italy,L'isola di Ischia,False,military,Douglas Aircraft Company,0.0,0.0,1947,1.0
1947-03-08,14:59:00,"Cordillera, Colombia",VIARCO,,Villavicencio - Bogota,Douglas C-47-DL,9.0,5.0,4.0,9,5.0,4.0,Crashed in the Cordillera mountain range shortly after taking off and climbing.,1947-03-08 14:59:00,Colombia,Cordillera,False,passenger,Douglas Aircraft Company,0.0,0.0,1947,1.0
1947-03-14,15:30:00,"Mt. Moucherolles, France",AIR FRANCE,,Lyons - Nice - Paris,Douglas DC-3 (C-47A-90-DL),23.0,18.0,5.0,23,18.0,5.0,"Flew into 4,000 foot Mt. Moucherolles, 25 miles south of Grenoble in poor weather. The crash started an avalanche which buried most of the wreckage. Naviation error.",1947-03-14 15:30:00,France,Mt. Moucherolles,False,passenger,Douglas Aircraft Company,0.0,0.0,1947,1.0
1947-03-17,08:05:00,"Near Medellin, Colombia",TACA,,"Medellin, Colombia - San Jose, Costa Rica",Lockheed 18 Lodestar,8.0,5.0,3.0,8,5.0,3.0,Crashed shortly after taking off. Hit the slope of Cerro del Padre Amaya located 12 km northwest of the airport.,1947-03-17 08:05:00,Colombia,Near Medellin,False,passenger,Lockheed Martin,0.0,0.0,1947,1.0
1947-03-18,,"Negombo, Sri Lanka",MILITARY - ROYAL AIR FORCE,,Negombo - Northolt,Avro York C1,15.0,9.0,6.0,11,7.0,4.0,"Failed engine on takeoff. Could not maintain altitude, lost control, struck trees and crashed.",,Sri Lanka,Negombo,False,military,Avro Canada,4.0,0.2666666666666667,1947,0.7333333333333333
1947-04-08,10:30:00,"Near Caracas, Venezuela",LINEA AEROPOSTAL VENEZOLANA,,Cumana - Caracas,Douglas C-47A,27.0,24.0,3.0,27,24.0,3.0,Crashed 40 miles east of Caracas while en route.,1947-04-08 10:30:00,Venezuela,Near Caracas,False,passenger,Douglas Aircraft Company,0.0,0.0,1947,1.0
1947-04-13,02:40:00,"Off Dakar, Senegal",BRITISH SOUTH AMERICAN AIRWAYS,,Lisbon - Dakar,Avro 685 York I,15.0,9.0,6.0,6,6.0,0.0,The plane crashed while making a third landing attempt. Unwise decision to try a third landing attempt. No approach lights. No radio facilities.,1947-04-13 02:40:00,Senegal,Off Dakar,False,passenger,Avro Canada,9.0,0.6,1947,0.4
1947-04-22,10:40:00,"Columbus, Georgia",DELTA AIR LINES,,Macon - Columbus,Douglas DC-3 (C-47DL) /Vultee BT-13,10.0,8.0,2.0,10,8.0,2.0,"A private plane landed on top of the DC-3 while it was taking off.  After rising to a height of 150 ft., the tail of the DC-3 was forced down and both planes crashed in flames. All 9 killed aboard the DC-3 and one aboard the private plane were killed.  The failure of the pilot in the BT-13 to fly a standard left hand pattern in his approach to the airport and to keep a diligent lookout for other traffic.",1947-04-22 10:40:00,United States,Columbus,False,passenger,Douglas Aircraft Company,0.0,0.0,1947,1.0
1947-04-28,23:13:00,"Near Vancouver, British Columbia, Canada",TRANS CANADA AIR LINES,3,Lethbridge - Vancouver,Lockheed 18 Loadstar,15.0,12.0,3.0,15,12.0,3.0,"The aircraft disappeared while en route from Lethbridge, Alberta to Vancouver, British Columbia. The last known position was over Vancouver Airport. The wreckage was discovered and identified in September 1994 in a remote area, 10 miles north of Vancouver near Mt. Seymour.",1947-04-28 23:13:00,Canada,"Near Vancouver, British Columbia",False,passenger,Lockheed Martin,0.0,0.0,1947,1.0
1947-05-04,,"Near Nicoya, Guanacaste, Costa Rica",TACA,,Nicoya - San Jose,Lockheed 18 Loadstar,11.0,9.0,2.0,11,9.0,2.0,Crashed 100 miles west of San Jose. Possible act of sabotage on one of the engines.,,Costa Rica,"Near Nicoya, Guanacaste",False,passenger,Lockheed Martin,0.0,0.0,1947,1.0
1947-05-11,09:39:00,"Delaware Bay, New Jersey",TRANS CONTINENTAL AND WESTERN AIR,,Training,Lockheed L-049 Constellation,4.0,0.0,4.0,4,0.0,4.0,"Went into a turn and lost control, spiraled into the ground. Loss of control of the aircraft for reasons undetermined.",1947-05-11 09:39:00,United States,Delaware Bay,False,passenger,Lockheed Martin,0.0,0.0,1947,1.0
1947-05-16,16:25:00,"Near Khabarovsk, Russia",AEROFLOT,,Nikolayevsk-on-Amur - Khabarovsk,Douglas DC-47,22.0,17.0,5.0,22,17.0,5.0,"The plane was attempting to land in poor visibility, below weather minimumns the plane hit a broadcast radio mast, crashed and burned. Crew error, ATC error.",1947-05-16 16:25:00,Russia,Near Khabarovsk,False,passenger,Douglas Aircraft Company,0.0,0.0,1947,1.0
1947-05-29,19:05:00,"La Guardia Airport, Queens, New York",UNITED AIR LINES,521,New York City - Cleveland,Douglas C-54B,48.0,44.0,4.0,43,41.0,2.0,"The aircraft overran the runway during an attempted takeoff, crashed and caught fire. Either the failure of the pilot to release the gust lock before take-off or his decision to discontinue the take-off because of apprehension resulting from rapid use of a short runway under a possible calm wind condition.",1947-05-29 19:05:00,United States,"La Guardia Airport, Queens",False,passenger,Douglas Aircraft Company,5.0,0.10416666666666663,1947,0.8958333333333334
1947-05-29,22:45:00,"Atsugi, Japan",MILITARY - U.S. ARMY AIR FORCES,,Seoul - Tachikawa,Douglas C-54D-DC (DC-4),40.0,33.0,7.0,40,33.0,7.0,"Turned the wrong way while attempting to land and slammed into a mountain, bursting into flames.",1947-05-29 22:45:00,Japan,Atsugi,False,military,Douglas Aircraft Company,0.0,0.0,1947,1.0
1947-05-29,12:48:00,"Hjedinsfjordur, Iceland",FLUGEFELAG,,Reykjavík - Akureyri,Douglas DC-3,25.0,21.0,4.0,25,21.0,4.0,Crashed on the north coast of Iceland in poor weather. the aircraft hit the slope of Mt Hestfjall located on the west coast of Héðinsfjörður Bay.,1947-05-29 12:48:00,Iceland,Hjedinsfjordur,False,passenger,Douglas Aircraft Company,0.0,0.0,1947,1.0
1947-05-30,17:41:00,"Port Deposit, Maryland",EASTERN AIR LINES,605,Newark - Baltimore - Miami,Douglas C-54B-15-DO,53.0,49.0,4.0,53,49.0,4.0,"While on approach to Baltimore at 4,000 ft., the plane suddenly went into a nose dive, inverted and crashed.  Possible problems with the elevator. The official cause was never determined.",1947-05-30 17:41:00,United States,Port Deposit,False,passenger,Douglas Aircraft Company,0.0,0.0,1947,1.0
1947-06-04,23:00:00,"Near Gemenos, France",AIR FRANCE,,Marseille - Lyon,Junkers Ju-52,2.0,0.0,2.0,2,0.0,2.0,The cargo plane struck high ground while en route.,1947-06-04 23:00:00,France,Near Gemenos,False,passenger,Junkers,0.0,0.0,1947,1.0
1947-06-11,23:07:00,"Near Natal, Brazil",FLOTA AÉREA MERCANTE ARGENTINA,,Buenos Aires - Natal - London,Avro 691 Lancastrian,18.0,13.0,5.0,5,3.0,2.0,"Veered off runway, struck a building while landing.",1947-06-11 23:07:00,Brazil,Near Natal,False,passenger,Avro Canada,13.0,0.7222222222222222,1947,0.2777777777777778
1947-06-13,18:16:00,"Leesburg, Virginia",PENNSYLVANIA CENTRAL AIRLINES,410,Pittsburgh - Washington D.C.,Douglas DC-4 (C-54-DO),50.0,47.0,3.0,50,47.0,3.0,"The aircraft crashed into a ridge at Lookout Rock, 8 miles SE of Charles Town, WV during a rainstorm. The action of the pilot in descending below the minimum en route altitude under conditions of weather which prevented adquate visual reference to the ground.  A contributing cause was the faulty clearance given by ATC.",1947-06-13 18:16:00,United States,Leesburg,False,passenger,Douglas Aircraft Company,0.0,0.0,1947,1.0
1947-06-19,23:40:00,"Al Mayadin, Syria",PAN AMERICAN WORLD AIRWAYS,121,Karachi - Istanbul,Lockheed 049-46-21 Constellation,36.0,27.0,9.0,14,7.0,7.0,"While on a flight originating in New York and making its inaugural westbound flight of round-the-world service, the aircraft's No. 1 engine failed half-way on a leg from Karachi to Istanbul. Due to closed airports and inadequate repair facilities, the pilot chose to continue to its destination. Several hours later, the remaining engines overheated and the No.2 engine caught fire causing the plane to crash. Gene Roddenberry (creator of Star Trek) was a deadheading Pan Am pilot aboard, who helped rescue many of the passengers.  The crash was blamed on Pan Am's failure to replace the No. 2 engine which had experienced several problems earlier.  A fire which resulted from an attempt to feather the No. 2 propeller after the failure of the No. 2 engine thrust bearing. The aircraft was named Clipper Eclipse.",1947-06-19 23:40:00,Syria,Al Mayadin,False,passenger,Lockheed Martin,22.0,0.6111111111111112,1947,0.3888888888888889
1947-06-21,,"Black Sea, Gulf of Karkinitsky",AEROFLOT,,,Li-2,29.0,25.0,4.0,8,6.0,2.0,The plane ditched in the Black Sea. Engine failure due to disconnection of traction altitude corrector.,,other,Black Sea,True,passenger,other,21.0,0.7241379310344828,1947,0.27586206896551724
1947-07-01,,"Near Eaeka, French Cameroons",AIR FRANCE,,Bangu i- Yaoundé - Douala,Junkers JU-52/3m,13.0,10.0,3.0,13,10.0,3.0,Crashed into the slope of a mountain while en route in reduced visibility.,,Cameroon,Near Eaeka,False,passenger,Junkers,0.0,0.0,1947,1.0
1947-07-13,04:30:00,"Melbourne, Florida",BURKE AIR TRANSPORT,,Newark - Miami,Douglas DC-3,36.0,33.0,3.0,14,12.0,2.0,"The aircraft, on a charter flight from New York to San Juan, Puerto Rico, crashed into a swamp while attempting to make an emergency landing. Loss of an engine due to a fuel flow problem led to loss of altitude and a crash landing. Six spark plugs in the right engine were found to be defective. A defect found in the carburetor may have contributed to excessive fuel loss. Crew fatigue contributed to the accident.",1947-07-13 04:30:00,United States,Melbourne,False,passenger,Douglas Aircraft Company,22.0,0.6111111111111112,1947,0.3888888888888889
1947-07-15,,"Vichy ,France",AERO CARGO,,Paris - Vichy,Junkers Ju-52/3m,19.0,,,1,,,Lost control while landing and crashed.,,France,Vichy,False,passenger,Junkers,18.0,0.9473684210526316,1947,0.05263157894736842
1947-07-16,22:40:00,"Az-Zubair, Iran",BRITISH OVERSEAS AIRWAYS,,Cairo - Basrah,Avro 685 York,6.0,0.0,6.0,6,0.0,6.0,"During a fourth landing attempt the plane touched down, power was applied but the plane crashed in a wooded area beyond the runway. An error on the part of the pilot in continuing the flight in unsuitable weather conditions coupled with lack of cooperation by the ATC.",1947-07-16 22:40:00,Iran,Az-Zubair,False,passenger,Avro Canada,0.0,0.0,1947,1.0
1947-07-25,,"Moron, Argentina",FLOTA AÉREA MERCANTE ARGENTINA,,Test flight,Avro 685 York I,6.0,0.0,6.0,2,0.0,2.0,Struck a truck while attempting to land.,,Argentina,Moron,False,passenger,Avro Canada,4.0,0.6666666666666667,1947,0.3333333333333333
1947-07-31,,"Near Yumen, China",MILITARY - CHINESE AIR FORCE,,Tihua - Lanzhou,Douglas C-47,26.0,22.0,4.0,26,22.0,4.0,Crashed in a mountainous area.,,China,Near Yumen,False,military,Douglas Aircraft Company,0.0,0.0,1947,1.0
1947-08-02,17:40:00,"Andes, Argentina",BRITISH SOUTH AMERICAN AIRWAYS,,Buenos Aires - Santiago,Avro 691 Lancastrian 3,11.0,6.0,5.0,11,6.0,5.0,"Crash in the Andes mountains in poor weather while flying from Mendoza, Argentina to Santiago, Chile. The plane was found on the south slope of Tupungato peak at the 18,000 ft. level on January 19, 2000, 53 years later. Possibly icing or possibly the aircraft, being capable of flying over 20,000 feet, encountered strong head winds and began a descent thinking they were over their destination when they were not. The plane was named ""Star Dust."" The radio operator transmitted an enigmatic coded message (""STENDEC"") before the plane disappeared.",1947-08-02 17:40:00,Argentina,Andes,False,passenger,Avro Canada,0.0,0.0,1947,1.0
